Date,Open,High,Low,Close,Adj Close,Volume
2018-03-06,1.871290,1.892880,1.659540,1.699170,1.699170,61796200
2018-03-07,1.698810,1.713240,1.382150,1.530370,1.530370,68445504
2018-03-08,1.531450,1.546240,1.389950,1.397060,1.397060,35024800
2018-03-09,1.396310,1.406960,1.198140,1.394530,1.394530,58591300
2018-03-10,1.400350,1.474260,1.289100,1.308200,1.308200,31847500
2018-03-11,1.305840,1.430930,1.275150,1.389450,1.389450,31315700
2018-03-12,1.390130,1.422930,1.280570,1.338560,1.338560,27739400
2018-03-13,1.335750,1.350290,1.288450,1.311220,1.311220,22675600
2018-03-14,1.309760,1.365760,1.106400,1.124710,1.124710,45727000
2018-03-15,1.122360,1.137060,1.043660,1.092040,1.092040,43235400
2018-03-16,1.101450,1.149930,1.033560,1.101120,1.101120,29977700
2018-03-17,1.103330,1.150730,1.067000,1.142740,1.142740,38853100
2018-03-18,1.140110,1.290440,1.064330,1.225990,1.225990,111700000
2018-03-19,1.236790,1.340950,1.185780,1.329870,1.329870,55966600
2018-03-20,1.330310,1.518300,1.296810,1.435770,1.435770,67039500
2018-03-21,1.452410,1.494270,1.343520,1.371210,1.371210,57554800
2018-03-22,1.369920,1.412830,1.268190,1.326370,1.326370,35665500
2018-03-23,1.325430,1.336560,1.254820,1.336560,1.336560,30507500
2018-03-24,1.353700,1.405990,1.325550,1.325740,1.325740,29655100
2018-03-25,1.314620,1.349930,1.278780,1.321440,1.321440,26291200
2018-03-26,1.322320,1.326780,1.181720,1.236540,1.236540,32849900
2018-03-27,1.234550,1.239580,1.155570,1.173530,1.173530,29726700
2018-03-28,1.172380,1.241650,1.164860,1.192310,1.192310,24150200
2018-03-29,1.192790,1.192810,1.071430,1.093140,1.093140,38707000
2018-03-30,1.091890,1.136990,1.050050,1.110660,1.110660,37597100
2018-03-31,1.111110,1.155720,1.072350,1.077320,1.077320,28350300
2018-04-01,1.081000,1.095540,0.956615,0.994798,0.994798,35953200
2018-04-02,0.995176,1.063810,0.990856,1.034630,1.034630,26124500
2018-04-03,1.033420,1.116920,1.033420,1.111430,1.111430,30602800
2018-04-04,1.107980,1.110400,0.970967,0.990158,0.990158,20877700
2018-04-05,0.990249,0.990948,0.941145,0.982953,0.982953,19414000
2018-04-06,0.979734,0.995309,0.929204,0.935367,0.935367,13385200
2018-04-07,0.935452,1.014900,0.934562,0.984719,0.984719,13535500
2018-04-08,0.981009,1.049370,0.981009,1.021790,1.021790,23121200
2018-04-09,1.022770,1.062440,0.967257,0.989505,0.989505,25263700
2018-04-10,0.990551,1.014360,0.967799,1.008710,1.008710,21163200
2018-04-11,1.007980,1.071960,1.004000,1.071960,1.071960,23924000
2018-04-12,1.065630,1.379680,1.036010,1.340480,1.340480,81319296
2018-04-13,1.333840,1.495330,1.284930,1.316300,1.316300,90093696
2018-04-14,1.312380,1.450430,1.293070,1.433300,1.433300,47173200
2018-04-15,1.436530,1.685880,1.436530,1.670080,1.670080,135480992
2018-04-16,1.663680,1.692160,1.524380,1.618940,1.618940,83770400
2018-04-17,1.618940,1.664860,1.538010,1.551630,1.551630,57495900
2018-04-18,1.554340,1.695830,1.552510,1.685520,1.685520,58938900
2018-04-19,1.685240,1.776220,1.646710,1.768290,1.768290,66210300
2018-04-20,1.771870,2.002100,1.742440,1.974430,1.974430,109930000
2018-04-21,1.972140,1.989860,1.801960,1.924360,1.924360,80024496
2018-04-22,1.921720,2.095160,1.885480,2.006550,2.006550,95478200
2018-04-23,2.002120,2.182750,1.996840,2.125820,2.125820,93462000
2018-04-24,2.127600,2.213860,2.119200,2.150140,2.150140,97529200
2018-04-25,2.136980,2.136980,1.738810,1.796720,1.796720,154364992
2018-04-26,1.794710,2.049530,1.731640,2.042280,2.042280,84783800
2018-04-27,2.045020,2.090820,1.890750,1.896140,1.896140,68547104
2018-04-28,1.888040,2.086180,1.888040,2.035600,2.035600,71172496
2018-04-29,2.032430,2.120820,1.938630,2.045710,2.045710,83230200
2018-04-30,2.042260,2.051960,1.942080,1.964380,1.964380,61762500
2018-05-01,1.958910,1.984600,1.836690,1.984600,1.984600,66547100
2018-05-02,1.985250,2.309560,1.941530,2.258310,2.258310,166059008
2018-05-03,2.271150,2.675820,2.203120,2.597650,2.597650,327371008
2018-05-04,2.579910,2.585910,2.345740,2.469260,2.469260,150327008
2018-05-05,2.465260,2.472120,2.314220,2.381380,2.381380,101642000
2018-05-06,2.379640,2.509750,2.213160,2.304000,2.304000,114890000
2018-05-07,2.305190,2.305190,2.107540,2.258150,2.258150,109952000
2018-05-08,2.258870,2.587630,2.253290,2.453970,2.453970,333348000
2018-05-09,2.442470,2.442470,2.271420,2.282740,2.282740,112923000
2018-05-10,2.277550,2.310410,2.141310,2.144330,2.144330,83346896
2018-05-11,2.138640,2.147380,1.796590,1.844040,1.844040,141572992
2018-05-12,1.850970,1.958980,1.713560,1.904500,1.904500,109540000
2018-05-13,1.914130,2.033320,1.836020,2.011370,2.011370,83447000
2018-05-14,2.014740,2.015630,1.837750,1.947330,1.947330,83450304
2018-05-15,1.948450,2.088910,1.920550,2.000250,2.000250,100872000
2018-05-16,1.997940,1.997940,1.820070,1.902520,1.902520,80072000
2018-05-17,1.905010,1.956210,1.694220,1.725600,1.725600,75466304
2018-05-18,1.720060,1.779320,1.662230,1.758890,1.758890,59367100
