Date,Open,High,Low,Close,Adj Close,Volume
2018-01-12,1.313840,1.452920,1.257920,1.444640,1.444640,65119100
2018-01-13,1.458590,1.569180,1.447480,1.509360,1.509360,60099500
2018-01-14,1.510030,1.510030,1.340810,1.391510,1.391510,38628400
2018-01-15,1.387590,1.509500,1.384230,1.389710,1.389710,105495000
2018-01-16,1.384480,1.384480,0.712555,1.033810,1.033810,198199008
2018-01-17,0.976473,1.087660,0.692197,1.020480,1.020480,166003008
2018-01-18,1.026040,1.170610,0.957233,1.078530,1.078530,119459000
2018-01-19,1.071690,1.145780,1.002440,1.096350,1.096350,130817000
2018-01-20,1.100190,1.213790,1.100190,1.205330,1.205330,129900000
2018-01-21,1.224370,1.224370,1.024620,1.066560,1.066560,112542000
2018-01-22,1.077880,1.099400,0.899927,0.991465,0.991465,73947400
2018-01-23,0.987091,1.011630,0.877437,0.942383,0.942383,67245800
2018-01-24,0.947215,0.994965,0.907137,0.963750,0.963750,57975100
2018-01-25,0.973386,1.000380,0.924831,0.949100,0.949100,57845600
2018-01-26,0.944931,1.021250,0.765609,0.839974,0.839974,174748992
2018-01-27,0.843234,1.108880,0.817192,1.058050,1.058050,237528992
2018-01-28,1.056290,1.057060,1.012730,1.030560,1.030560,83612400
2018-01-29,1.028160,1.028160,0.923629,0.935431,0.935431,47381700
2018-01-30,0.935732,0.935732,0.776117,0.776491,0.776491,47194000
2018-01-31,0.785675,0.787938,0.737936,0.779857,0.779857,50105100
2018-02-01,0.791554,0.804491,0.614392,0.618265,0.618265,46639300
2018-02-02,0.613639,0.621158,0.440361,0.582652,0.582652,54511900
2018-02-03,0.584534,0.652762,0.512837,0.628795,0.628795,42520900
2018-02-04,0.627271,0.664819,0.536007,0.550870,0.550870,41394700
2018-02-05,0.548980,0.559763,0.440340,0.449672,0.449672,28590400
2018-02-06,0.455961,0.584200,0.397361,0.584200,0.584200,50311400
2018-02-07,0.582114,0.617025,0.521970,0.536718,0.536718,59231300
2018-02-08,0.536245,0.594279,0.525279,0.543094,0.543094,42640900
2018-02-09,0.544268,0.590486,0.517372,0.590486,0.590486,60340000
2018-02-10,0.598384,0.644920,0.557530,0.590511,0.590511,74166200
2018-02-11,0.589823,0.589823,0.514947,0.528640,0.528640,28515100
2018-02-12,0.532219,0.561441,0.530871,0.557894,0.557894,22479700
2018-02-13,0.560197,0.567745,0.526820,0.533186,0.533186,36379100
2018-02-14,0.531920,0.570553,0.528626,0.570005,0.570005,73477504
2018-02-15,0.569045,0.588881,0.544115,0.561359,0.561359,67295600
2018-02-16,0.560086,0.598202,0.548458,0.568887,0.568887,90028496
2018-02-17,0.565686,0.602952,0.560204,0.598880,0.598880,147788000
2018-02-18,0.595298,0.595298,0.527599,0.530407,0.530407,95781296
2018-02-19,0.528994,0.537727,0.518834,0.529261,0.529261,91007400
2018-02-20,0.529133,0.529133,0.481098,0.484397,0.484397,66039700
2018-02-21,0.482148,0.510921,0.458362,0.464439,0.464439,70518000
2018-02-22,0.463822,0.475640,0.415672,0.432245,0.432245,26603200
2018-02-23,0.428424,0.449053,0.417528,0.439576,0.439576,24689500
2018-02-24,0.438945,0.447432,0.398284,0.406426,0.406426,19614000
2018-02-25,0.405040,0.406462,0.380739,0.398644,0.398644,18213400
2018-02-26,0.398861,0.406701,0.385481,0.402877,0.402877,17511200
2018-02-27,0.403094,0.405143,0.393397,0.401762,0.401762,12956100
2018-02-28,0.400721,0.425237,0.399354,0.401794,0.401794,27179700
2018-03-01,0.399489,0.416245,0.392158,0.416245,0.416245,19529000
2018-03-02,0.418319,0.423794,0.393694,0.395159,0.395159,17893800
2018-03-03,0.394581,0.405506,0.374320,0.377967,0.377967,35009700
2018-03-04,0.377368,0.377368,0.351159,0.356651,0.356651,49838900
2018-03-05,0.354704,0.374990,0.336002,0.353482,0.353482,63880400
2018-03-06,0.352065,0.358341,0.334087,0.339163,0.339163,26655100
2018-03-07,0.338929,0.343410,0.286299,0.297047,0.297047,24605000
2018-03-08,0.296244,0.360421,0.283055,0.341636,0.341636,65751000
2018-03-09,0.340783,0.363011,0.320117,0.338070,0.338070,57774800
2018-03-10,0.338757,0.357122,0.337643,0.341924,0.341924,24086700
2018-03-11,0.340915,0.361351,0.334325,0.350379,0.350379,29528800
2018-03-12,0.350350,0.412719,0.345692,0.390672,0.390672,90235504
2018-03-13,0.390232,0.477692,0.390232,0.465787,0.465787,144068992
2018-03-14,0.472692,0.524337,0.391035,0.399253,0.399253,164630000
2018-03-15,0.420145,0.427301,0.338700,0.376528,0.376528,96351904
2018-03-16,0.381054,0.386193,0.336487,0.338381,0.338381,47704200
2018-03-17,0.340714,0.340714,0.279494,0.281779,0.281779,55729900
2018-03-18,0.283261,0.285960,0.224753,0.281759,0.281759,72757104
2018-03-19,0.287236,0.314138,0.275261,0.301993,0.301993,120826000
2018-03-20,0.294834,0.344168,0.278131,0.310745,0.310745,323806016
2018-03-21,0.309843,0.314733,0.285323,0.290294,0.290294,104430000
2018-03-22,0.293437,0.311009,0.280140,0.297499,0.297499,87736000
2018-03-23,0.296295,0.296295,0.268338,0.278787,0.278787,50435000
2018-03-24,0.279302,0.290183,0.276706,0.282152,0.282152,42879500
2018-03-25,0.279636,0.311647,0.275051,0.288878,0.288878,71368896
2018-03-26,0.288446,0.289787,0.255252,0.266100,0.266100,38184800
2018-03-27,0.264836,0.266302,0.246689,0.249203,0.249203,23645300
2018-03-28,0.249475,0.258299,0.248320,0.253923,0.253923,17816400
2018-03-29,0.253712,0.255246,0.221222,0.221222,0.221222,26252300
2018-03-30,0.220175,0.231469,0.206299,0.220901,0.220901,27991400
2018-03-31,0.221387,0.229381,0.218697,0.221104,0.221104,17615800
2018-04-01,0.221523,0.224177,0.198162,0.208790,0.208790,15920600
2018-04-02,0.209004,0.228825,0.207913,0.226911,0.226911,28985500
2018-04-03,0.226965,0.261529,0.225940,0.260692,0.260692,74217504
2018-04-04,0.258314,0.266589,0.224548,0.227384,0.227384,36788000
2018-04-05,0.237000,0.241623,0.214718,0.224768,0.224768,46090300
2018-04-06,0.223908,0.227781,0.213130,0.219099,0.219099,15421400
2018-04-07,0.219517,0.228065,0.218537,0.222968,0.222968,12824500
2018-04-08,0.222940,0.235490,0.220521,0.235490,0.235490,15325100
2018-04-09,0.235835,0.244534,0.223406,0.229289,0.229289,21341700
2018-04-10,0.229739,0.235359,0.224297,0.235359,0.235359,12849700
2018-04-11,0.235401,0.247211,0.233022,0.246886,0.246886,15445500
2018-04-12,0.246282,0.277684,0.236673,0.275733,0.275733,40413700
2018-04-13,0.276000,0.309298,0.269359,0.282566,0.282566,60138100
2018-04-14,0.280179,0.305177,0.278387,0.305177,0.305177,30159900
2018-04-15,0.306989,0.358358,0.306989,0.358358,0.358358,83251504
2018-04-16,0.357259,0.372672,0.315593,0.344979,0.344979,89113504
2018-04-17,0.344922,0.346734,0.327327,0.340167,0.340167,48733200
2018-04-18,0.338948,0.375668,0.338948,0.375668,0.375668,89930200
2018-04-19,0.374391,0.388575,0.369990,0.387630,0.387630,62521700
2018-04-20,0.387246,0.409838,0.376828,0.405268,0.405268,54148200
2018-04-21,0.406739,0.412009,0.358062,0.388677,0.388677,62556300
2018-04-22,0.387255,0.401667,0.380189,0.386091,0.386091,33013300
2018-04-23,0.385145,0.396286,0.382399,0.394801,0.394801,32336500
2018-04-24,0.394354,0.437799,0.394354,0.434433,0.434433,64570700
2018-04-25,0.431915,0.453693,0.355360,0.376121,0.376121,89480800
2018-04-26,0.377831,0.403456,0.362525,0.403456,0.403456,40545100
2018-04-27,0.401991,0.408412,0.388370,0.388561,0.388561,38144900
2018-04-28,0.386391,0.425454,0.386391,0.420334,0.420334,37733900
2018-04-29,0.420597,0.435278,0.401773,0.427005,0.427005,43274300
2018-04-30,0.426580,0.426580,0.403889,0.408880,0.408880,25523800
2018-05-01,0.408822,0.408822,0.388932,0.404853,0.404853,26075500
2018-05-02,0.403381,0.422766,0.397913,0.420621,0.420621,30572500
2018-05-03,0.420532,0.437737,0.415064,0.434050,0.434050,37784100
2018-05-04,0.434097,0.436845,0.424241,0.431269,0.431269,21333000
2018-05-05,0.431253,0.437699,0.424589,0.426755,0.426755,19589700
2018-05-06,0.426807,0.427184,0.401352,0.418524,0.418524,24604800
2018-05-07,0.418172,0.418172,0.378504,0.390551,0.390551,24381900
2018-05-08,0.391219,0.400717,0.369613,0.378160,0.378160,18733400
2018-05-09,0.377643,0.388323,0.358346,0.379517,0.379517,20417800
2018-05-10,0.380541,0.382684,0.351925,0.351925,0.351925,17493600
2018-05-11,0.351545,0.352745,0.302395,0.320185,0.320185,31627100
2018-05-12,0.320572,0.338638,0.302830,0.332630,0.332630,22235900
